"","mean","variance","variance.expected","variance.standardized","gene","rank","features","num_cells_expressed"
"FAM78A",0.141693534702189,0.151847572729749,0.174686970865865,0.869255285480587,"FAM78A",8280,"No",755
"TCTN3",0.0845070422535211,0.0879014753831888,0.101124413237263,0.869240894154305,"TCTN3",8281,"No",467
"VPS33A",0.122178856270151,0.130012088167938,0.149580414011984,0.8691785554058,"VPS33A",8282,"No",659
"PSMD11",0.190565077210249,0.211642128019838,0.243511885967848,0.869124425605185,"PSMD11",8283,"No",979
"MARK4",0.0417444425589683,0.0420452931314484,0.0483779240714105,0.869100812787775,"MARK4",8284,"No",240
"UBALD1",0.0385202782962837,0.0387399689115316,0.0445752567572043,0.869091323972475,"UBALD1",8285,"No",222
"WDR45",0.121330391990497,0.129030680537473,0.148469149375248,0.869074020295997,"WDR45",8286,"No",654
"ATG4B",0.100797556422875,0.105927741256757,0.121891314886935,0.869034363564088,"ATG4B",8287,"No",554
"GOSR2",0.100797556422875,0.105927741256757,0.121891314886935,0.869034363564087,"GOSR2",8288,"No",550
"ARFRP1",0.157814356015612,0.169930863697467,0.195552339683484,0.868978934092587,"ARFRP1",8289,"No",830
"MIF4GD",0.118784999151536,0.1260778174803,0.14510035977128,0.868900791693654,"MIF4GD",8290,"No",639
"HNRNPH3",0.521466146275242,0.746526566954549,0.859191073403472,0.868871418783919,"HNRNPH3",8291,"No",2089
"NDUFS3",0.203461734260988,0.228623452243901,0.263158872988436,0.868765889014699,"NDUFS3",8292,"No",1032
"SRP68",0.113524520617682,0.120002052903389,0.138129348761854,0.868765790753728,"SRP68",8293,"No",615
"PPIE",0.17732903444765,0.194109158011237,0.223439512558855,0.868732462706686,"PPIE",8294,"No",920
"CDK7",0.0359748854573222,0.0360443523901981,0.041491152863511,0.868723809838918,"CDK7",8295,"No",208
"HSD17B10",0.213982691328695,0.242560730861254,0.279220518578279,0.868706684223325,"HSD17B10",8296,"No",1086
"SDHAF2",0.213982691328695,0.242560730861254,0.279220518578279,0.868706684223325,"SDHAF2",8297,"No",1072
"ECHS1",0.210419141354149,0.237793663394577,0.273761773414355,0.868615294344486,"ECHS1",8298,"No",1064
"R3HCC1",0.0965552350246055,0.101164302659708,0.116474364730844,0.868554234174062,"R3HCC1",8299,"No",530
"ITFG1",0.0965552350246055,0.101164302659708,0.116474364730844,0.868554234174062,"ITFG1",8300,"No",528
"TAZ",0.162735448837604,0.175651171854166,0.202247064588104,0.868498003725766,"TAZ",8301,"No",855
"ZAP70",0.379772611573053,0.486773403818654,0.560505719397013,0.868453946094103,"ZAP70",8302,"No",1702
"MOB4",0.172577634481588,0.18796479051803,0.216455723059381,0.868375240263182,"MOB4",8303,"No",899
"IFRD2",0.0884099779399287,0.0921484048698732,0.106117281896692,0.868363787903871,"IFRD2",8304,"No",488
"GIMAP5",0.575089088749364,0.859134941993939,0.989375000909852,0.868361279801781,"GIMAP5",8305,"No",2218
"DUSP11",0.133548277617512,0.142888239225223,0.16456845885557,0.86826017706483,"DUSP11",8306,"No",714
"TXNL1",0.282708297980655,0.335541068493595,0.386483791709782,0.868189237662904,"TXNL1",8307,"No",1354
"NOP56",0.329034447649754,0.405125968432985,0.466655282410912,0.868148253545848,"NOP56",8308,"No",1519
"RPP30",0.109791277787205,0.115744236807821,0.133331684791178,0.86809250921188,"RPP30",8309,"No",596
"AMZ2",0.126930256236212,0.135277693200153,0.155842527320146,0.868040935464652,"AMZ2",8310,"No",683
"SLC9A9",0.0897675207873748,0.0936036967928519,0.107834092560333,0.868034353240193,"SLC9A9",8311,"No",494
"NUP210",0.197522484303411,0.220652380901362,0.254208347009207,0.867998173535075,"NUP210",8312,"No",1006
"ANXA7",0.3237739691159,0.396849841637287,0.45721653443985,0.867969138787776,"ANXA7",8313,"No",1508
"CCDC115",0.20838282708298,0.234912744117801,0.270648997552021,0.867960887505799,"CCDC115",8314,"No",1048
"GRIPAP1",0.130324113354828,0.139156666826797,0.160330221401146,0.867937844847272,"GRIPAP1",8315,"No",698
"ADAR",0.539283896147972,0.78244327529559,0.901571592364029,0.867865937572344,"ADAR",8316,"No",2131
"TAX1BP1",0.683692516545053,1.10631412947046,1.27476049234404,0.867860383275746,"TAX1BP1",8317,"No",2444
"EIF2S2",0.619888002715086,0.957662784467393,1.10365076837151,0.867722663646984,"EIF2S2",8318,"No",2273
"NDUFAF8",0.275241812319701,0.324772196269088,0.374281523000506,0.867721691590555,"NDUFAF8",8319,"No",1316
"EIF6",0.244188019684371,0.282011785416528,0.325018282571034,0.86767975999902,"EIF6",8320,"No",1204
"HSPB11",0.245036483964025,0.283124120359119,0.326307268020891,0.867661091572738,"HSPB11",8321,"No",1204
"MRPS21",0.531308331919226,0.765694774738783,0.882488044646352,0.86765455847692,"MRPS21",8322,"No",2110
"HPRT1",0.127099949092143,0.135404300429394,0.156067029601499,0.867603495595021,"HPRT1",8323,"No",686
"NOC2L",0.159171898863058,0.171197684804216,0.197364950024661,0.867416857870796,"NOC2L",8324,"No",845
"MRPL22",0.181062277278127,0.198541505455571,0.22891551046374,0.867313468857432,"MRPL22",8325,"No",942
"PSMG2",0.287799083658578,0.342480100834196,0.394900088894489,0.867257593668704,"PSMG2",8326,"No",1389
"GPN2",0.0463261496690989,0.0465636390258545,0.0536922789533788,0.867231563523054,"GPN2",8327,"No",266
"PIDD1",0.0288477855082301,0.0283597889449424,0.0327018135244129,0.867223737416615,"PIDD1",8328,"No",169
"PIH1D1",0.196843712879688,0.219562337586482,0.253183944640481,0.867204821768072,"PIH1D1",8329,"No",1006
"ELP5",0.119463770575259,0.126594960202821,0.146002650527409,0.867073027410928,"ELP5",8330,"No",644
"ARV1",0.0597318852876294,0.0602468391681523,0.0694835827177464,0.867065813415024,"ARV1",8331,"No",340
"DCAF13",0.117766842015951,0.124621488737428,0.143744502583412,0.866965250828379,"DCAF13",8332,"No",636
"CGRRF1",0.0865433565246903,0.0899292070896829,0.103732468252407,0.866934033333339,"CGRRF1",8333,"No",479
"NDUFB3",0.413202104191414,0.541556835759316,0.624681768010406,0.866932354187576,"NDUFB3",8334,"No",1787
"EIPR1",0.0778890208722213,0.0803205939273004,0.092657225144601,0.866857320645547,"EIPR1",8335,"No",435
"SMIM26",0.436619718309859,0.582073568361973,0.671546144500058,0.866766302106159,"SMIM26",8336,"No",1853
"PIGC",0.139996606142881,0.149610115399207,0.172607930651583,0.866762696444121,"PIGC",8337,"No",744
"SRPK2",0.32139826913287,0.392612301130742,0.452975956781669,0.86673982416242,"SRPK2",8338,"No",1474
"DERL1",0.189037841506873,0.208997258072189,0.241134627045326,0.866724371497688,"DERL1",8339,"No",965
"CCND3",0.835737315459019,1.49745310953229,1.72774293825285,0.866710594717626,"CCND3",8340,"No",2799
"TMC8",0.327676904802308,0.40228375709891,0.464213148031388,0.866592768440292,"TMC8",8341,"No",1508
"PPIA",2.35058544035296,8.20327401225905,9.4666555042509,0.8665440512307,"PPIA",8342,"No",4279
"TM2D3",0.137111827592058,0.146506049440871,0.169074043056114,0.866520057086744,"TM2D3",8343,"No",731
"RNF121",0.0315628712031224,0.0312507308140222,0.0360713237493385,0.866359411458954,"RNF121",8344,"No",184
"MRPL3",0.174953334464619,0.190533454203492,0.219950840886967,0.866254720532784,"MRPL3",8345,"No",909
"SCNM1",0.151366027490243,0.162081042681384,0.1871364975516,0.86611134012856,"SCNM1",8346,"No",804
"SMIM12",0.159002206007127,0.170742520870898,0.197137149478764,0.866110326350676,"SMIM12",8347,"No",847
"MIIP",0.0756830137451213,0.0777741642684443,0.0897984666694092,0.86609679600397,"MIIP",8348,"No",424
"MAPK13",0.0819616494145596,0.0847611207285749,0.0978751541797181,0.866012640684461,"MAPK13",8349,"No",456
"WBP2",0.206346512811811,0.231684086968913,0.267543208145801,0.865968860037935,"WBP2",8350,"No",1054
"DNAJB2",0.0845070422535211,0.087562032070222,0.101124413237263,0.865884204092031,"DNAJB2",8351,"No",472
"PA2G4",0.662650602409639,1.05386106544303,1.21711009730125,0.865871598452586,"PA2G4",8352,"No",2437
"TRIM26",0.0782284065840828,0.0806070442234788,0.0930960120533249,0.865848519669223,"TRIM26",8353,"No",437
"SH3BGRL3",5.05464109960971,31.5618475162811,36.4527192911268,0.865829713942994,"SH3BGRL3",8354,"No",4809
"JMJD7",0.0342779568980146,0.0341269268001698,0.0394174784127714,0.865781581530919,"JMJD7",8355,"No",199
"CCT4",0.394026811471237,0.50866764150777,0.587569071825797,0.865715480781082,"CCT4",8356,"No",1728
"SH3KBP1",0.571695231630748,0.849110448852015,0.980909756210336,0.865635644335393,"SH3KBP1",8357,"No",2210
"ATF6B",0.269981333785848,0.316608910038481,0.3657649061517,0.865607675076321,"ATF6B",8358,"No",1320
"TXLNA",0.0795859494315289,0.0820899846769535,0.0948429723280602,0.865535765718155,"TXLNA",8359,"No",444
"METTL6",0.0434413711182759,0.0435979309222201,0.0503729866838908,0.865502202516072,"METTL6",8360,"No",250
"DENND2D",0.368403190225692,0.466598213513239,0.539134824253958,0.865457381943204,"DENND2D",8361,"No",1647
"TNRC6B",0.90683862209401,1.69787074058546,1.96187260400523,0.865433737705094,"TNRC6B",8362,"No",2903
"CDC34",0.0746648566095367,0.07656949475421,0.088482453784218,0.86536360012054,"CDC34",8363,"No",419
"PPP1R12A",0.626506024096386,0.969949042606259,1.12090379149276,0.865327648963123,"PPP1R12A",8364,"No",2331
"POLR2J",0.393517732903445,0.507541136693291,0.586595914726221,0.86523128435045,"POLR2J",8365,"No",1753
"TRMT61B",0.0576955710164602,0.0581098957661918,0.0671683305218112,0.865138307216412,"TRMT61B",8366,"No",329
"MKKS",0.0473443068046835,0.0474865815345372,0.054889372381647,0.865132528832024,"MKKS",8367,"No",272
"CIZ1",0.0823010351264212,0.0850448061717047,0.0983080719883165,0.865084671600647,"CIZ1",8368,"No",457
"MRPL28",0.14186322755812,0.151290282036898,0.17489598694881,0.865030036859451,"MRPL28",8369,"No",756
"ECSIT",0.0734770066180214,0.0752180000228104,0.0869563432865249,0.865008775437618,"ECSIT",8370,"No",412
"MDH1",0.317495333446462,0.385771593876732,0.446040159806995,0.864880852978908,"MDH1",8371,"No",1495
"NDUFS6",0.500254539283896,0.700483641919748,0.80997253828143,0.864823940088164,"NDUFS6",8372,"No",2083
"MVB12A",0.0836585779738673,0.0865166872129813,0.100040482184928,0.864816775403509,"MVB12A",8373,"No",465
"BORCS6",0.091125063634821,0.0947158589321291,0.109545780900297,0.864623522272704,"BORCS6",8374,"No",505
"ZDHHC6",0.103682334973698,0.10856247340989,0.125576695894897,0.864511306307606,"ZDHHC6",8375,"No",569
"GMPR2",0.149669098930935,0.159876417980808,0.184935925573833,0.864496270720425,"GMPR2",8376,"No",794
"RCBTB1",0.0320719497709146,0.0317274951617952,0.0367007902261528,0.864490790696553,"RCBTB1",8377,"No",187
"TPM3",1.75988460885797,5.00733820799971,5.79228314279456,0.864484363860678,"TPM3",8378,"No",3774
"CCDC130",0.138129984727643,0.147244092401851,0.170326248288803,0.864482684736794,"CCDC130",8379,"No",741
"AIP",0.410656711352452,0.535677318147828,0.619698350565891,0.864416240028191,"AIP",8380,"No",1806
"PSMD3",0.148141863227558,0.158124941174872,0.182945777580303,0.864326814569221,"PSMD3",8381,"No",793
"RSBN1L",0.382657390123876,0.489156073535407,0.56595473753682,0.864302462886594,"RSBN1L",8382,"No",1699
"OGFR",0.199898184286442,0.222763058199348,0.257775245416526,0.864175525618836,"OGFR",8383,"No",1020
"PDCD5",0.347361276090277,0.432103100448608,0.500024572575401,0.864163731440335,"PDCD5",8384,"No",1589
"OFD1",0.395384354318683,0.509971903332895,0.590166869241509,0.864114761284952,"OFD1",8385,"No",1757
"CHURC1",0.812150008484643,1.42855567878352,1.65323780215719,0.864095701731178,"CHURC1",8386,"No",2783
"PCID2",0.193280162905142,0.213994211549737,0.247726206592221,0.863833562437694,"PCID2",8387,"No",986
"CDK11B",0.134566434753097,0.14329409661249,0.165882448083736,0.863829164976844,"CDK11B",8388,"No",720
"DDOST",0.283047683692517,0.334330696469934,0.387042226837839,0.863809355380784,"DDOST",8389,"No",1362
"SARNP",0.263363312404548,0.306731184512584,0.355117790308291,0.863744911924291,"SARNP",8390,"No",1269
"GEMIN7",0.0680468352282369,0.0688583195983495,0.0797295449342999,0.863648722127934,"GEMIN7",8391,"No",385
"MED8",0.0962158493127439,0.100211407576319,0.116039765435878,0.86359539938655,"MED8",8392,"No",530
"PPHLN1",0.417953504157475,0.547450868849308,0.634037221247531,0.863436483700658,"PPHLN1",8393,"No",1827
"UBC",4.31953164771763,23.7320641390611,27.4892604148215,0.863321303699582,"UBC",8394,"No",4962
"NUBP2",0.172747327337519,0.187057573111065,0.216705262440947,0.863188881543849,"NUBP2",8395,"No",912
"EIF5B",0.584761581537417,0.874900134083861,1.01365604210943,0.863113420863324,"EIF5B",8396,"No",2224
"TINF2",0.186492448667911,0.20469192106483,0.237182442415741,0.863014643832866,"TINF2",8397,"No",960
"LSM2",0.253012048192771,0.292219795679667,0.338607115602497,0.863005478073617,"LSM2",8398,"No",1246
"EXOG",0.132360427625997,0.140658327639465,0.16301190889905,0.862871483374692,"EXOG",8399,"No",707
"MGMT",0.232648905481079,0.265451179664876,0.307653903734693,0.862824025447069,"MGMT",8400,"No",1162
"AATF",0.203801119972849,0.227466879652511,0.263673587193456,0.862683600862983,"AATF",8401,"No",1032
"SYNRG",0.437128796877651,0.580101191317566,0.672587738521726,0.862491475970974,"SYNRG",8402,"No",1856
"TMEM219",0.35482776175123,0.443152605257664,0.513814973031951,0.862475070826926,"TMEM219",8403,"No",1611
"DDRGK1",0.173086713049381,0.187279625371624,0.21720445458219,0.862227368825718,"DDRGK1",8404,"No",904
"RHEB",0.229764126930256,0.261523993913171,0.303314364896036,0.862220930429115,"RHEB",8405,"No",1137
"PCNP",0.383845240115391,0.489772923771051,0.568202192413566,0.861969436778523,"PCNP",8406,"No",1700
"MRPL41",0.337519090446292,0.415423375611388,0.482014233895503,0.861848772087188,"MRPL41",8407,"No",1555
"TMEM11",0.0872221279484134,0.0901506833391912,0.104603687763417,0.861830832800914,"TMEM11",8408,"No",485
"MRPL34",0.314271169183777,0.379492497398445,0.440340342165399,0.86181632946069,"MRPL34",8409,"No",1464
"TUFM",0.433056168335313,0.572444103599509,0.664284308367682,0.861745635699475,"TUFM",8410,"No",1888
"RFNG",0.0641438995418293,0.0644524110613019,0.0748005017451812,0.861657469636614,"RFNG",8411,"No",365
"UXS1",0.132869506193789,0.141032446817763,0.163679940287981,0.861635497725799,"UXS1",8412,"No",711
"SDHB",0.199389105718649,0.221438866391819,0.257009609897096,0.861597612947139,"SDHB",8413,"No",1023
"FBXW5",0.329882911929408,0.403378754108838,0.468183810623242,0.86158202175306,"FBXW5",8414,"No",1521
"MRPS7",0.231461055489564,0.263456741397193,0.305868884860256,0.861338810312653,"MRPS7",8415,"No",1157
"CAND1",0.222127948413372,0.25122785395908,0.29170654710208,0.861234882983832,"CAND1",8416,"No",1110
"STK17A",0.813507551332089,1.42702729105804,1.65748336016162,0.860960251763185,"STK17A",8417,"No",2678
"TCEA1",0.572543695910402,0.846272499999726,0.983023376890187,0.860887461981745,"TCEA1",8418,"No",2185
"SRSF9",0.630408959782793,0.973698356145119,1.13112184960114,0.860825344756992,"SRSF9",8419,"No",2406
"KLHDC4",0.120991006278636,0.12741571835087,0.148022853229928,0.860784099013091,"KLHDC4",8420,"No",652
"MMS19",0.0424232139826913,0.0423275961480527,0.0491779375767,0.860702954084582,"MMS19",8421,"No",245
"SDHA",0.257424062446971,0.297435114947038,0.345602189129084,0.860628561689883,"SDHA",8422,"No",1260
"RBMX",0.61191243848634,0.931677485882245,1.08297927241038,0.860291152026057,"RBMX",8423,"No",2312
"P4HB",0.47225521805532,0.642687326570263,0.747205260946308,0.860121522373039,"P4HB",8424,"No",1999
"MOB2",0.189377227218734,0.207850477668684,0.2416628644026,0.860084474221974,"MOB2",8425,"No",974
"PUF60",0.293908026472086,0.348430295001761,0.405124615429967,0.860057083008773,"PUF60",8426,"No",1421
"TMEM102",0.036144578313253,0.0358623904988588,0.0416977924121906,0.860054895577022,"TMEM102",8427,"No",210
"TMEM147",0.233327676904802,0.265474277708061,0.308673096132459,0.860049939675154,"TMEM147",8428,"No",1153
"PSMG3",0.105548956388936,0.110038789736267,0.127948819903313,0.860021919853734,"PSMG3",8429,"No",579
"AP5Z1",0.0610894281350755,0.061101121159432,0.0710522337894699,0.859946519633383,"AP5Z1",8430,"No",349
"ARHGAP25",0.341252333276769,0.420356679867689,0.488822195518498,0.859937792762878,"ARHGAP25",8431,"No",1561
"ATP6V1F",0.506024096385542,0.707915163709836,0.823222456380958,0.859931793918699,"ATP6V1F",8432,"No",2098
"TMEM134",0.19514678432038,0.215475423970052,0.250599581865836,0.859839519147376,"TMEM134",8433,"No",1004
"TSG101",0.127609027659936,0.134765446571577,0.156740602337437,0.859799213234155,"TSG101",8434,"No",686
"COPS5",0.245715255387748,0.281433182314757,0.327340630733922,0.859756339088625,"COPS5",8435,"No",1211
"GIMAP2",0.342949261836077,0.422929318029407,0.491926378295924,0.859741084620186,"GIMAP2",8436,"No",1553
"COMMD1",0.146954013236043,0.155929705454445,0.181387052680817,0.859651795152266,"COMMD1",8437,"No",786
"PGS1",0.0804344137111828,0.0824633550408866,0.0959268068983063,0.859648702039117,"PGS1",8438,"No",450
"TMSB10",18.3066349906669,347.016447822792,403.726172984231,0.859534186891426,"TMSB10",8439,"No",5684
"IRF2BP1",0.0393687425759376,0.0391830366127601,0.0455882798416174,0.859498027758219,"IRF2BP1",8440,"No",228
"HMGCL",0.0554895638893603,0.0554743571975863,0.0645512110230346,0.859385227920686,"HMGCL",8441,"No",318
"FARSA",0.083149499406075,0.0854135684472211,0.0993906275255993,0.859372463718689,"FARSA",8442,"No",464
"TMEM223",0.107076192092313,0.111580944125891,0.129884895381814,0.859075597650394,"TMEM223",8443,"No",584
"DERL2",0.170880705922281,0.183795507321156,0.213963755860916,0.859002996005676,"DERL2",8444,"No",899
"TRAPPC12",0.0980824707279823,0.101715602837616,0.118426530502503,0.8588920270316,"TRAPPC12",8445,"No",540
"USB1",0.102664177838113,0.106735942363873,0.124277186199355,0.858853870352813,"USB1",8446,"No",563
"CDC26",0.293398947904293,0.347201836231064,0.404266857792025,0.858843186224511,"CDC26",8447,"No",1406
"CUTC",0.114542677753267,0.119769805247206,0.139464942808592,0.858780728943371,"CUTC",8448,"No",630
"PSMC3",0.231630748345495,0.262868979719686,0.306124021462862,0.858700922794397,"PSMC3",8449,"No",1151
"ORC4",0.124554556253182,0.131123040684006,0.15270346132651,0.858677593454421,"ORC4",8450,"No",677
"NDUFA7",0.267605633802817,0.310757962575175,0.36193562706998,0.858600091654129,"NDUFA7",8451,"No",1291
"TIMM29",0.0756830137451213,0.0770952776425108,0.0897984666694092,0.858536682216807,"TIMM29",8452,"No",425
"VTI1A",0.113694213473613,0.118775437368073,0.138351119199544,0.858507239083207,"VTI1A",8453,"No",619
"FIS1",0.464109960970643,0.626215080913993,0.72944324961102,0.858483619182087,"FIS1",8454,"No",1946
"CDC123",0.205837434244018,0.229008688435505,0.266768066440708,0.858456154407855,"CDC123",8455,"No",1052
"ARHGEF1",0.636857288308162,0.98555237559056,1.14809289806855,0.858425635459055,"ARHGEF1",8456,"No",2410
"CWC15",0.366197183098592,0.459223774418399,0.53500345440328,0.858356652912849,"CWC15",8457,"No",1660
"CYTH1",0.564059053113864,0.825707350212058,0.96196897733664,0.858351329060693,"CYTH1",8458,"No",2205
"MRPS2",0.0885796707958595,0.0912697576110937,0.10633247358589,0.858343218521769,"MRPS2",8459,"No",494
"NAA38",0.358051926013915,0.446115145300521,0.519801483210382,0.858241385817576,"NAA38",8460,"No",1621
"CCNDBP1",0.398269132869506,0.511246154982228,0.595700749007364,0.858226476690052,"CCNDBP1",8461,"No",1771
"ZBTB17",0.0368233497369761,0.0364917401743171,0.0425229504239903,0.858165762499145,"ZBTB17",8462,"No",214
